hhid,persid,starthour,startime,arrhour,arrtime,triptime,cumdist,trippurp,trippoststratweight,dayType,mainmode,totalvehs,homelga,hhpoststratweight,weekly_hhinc_group,annual_hhinc_group
Y24H6086125,Y24H6086125P01,11,705,12,735,30,1.49144,Recreational,448.730198175,Weekday,Active,2.0,City,244.6058099,18,18
Y24H6020511,Y24H6020511P01,9,570,10,600,30,1.62134,Work,412.634608692,Weekday,Active,2.0,City,581.9348089,15,15
Y24H6140303,Y24H6140303P01,22,1320,22,1360,40,32.42598,Recreational,562.836449258,Weekday,Private,1.0,City,427.4353622,17,17
Y24H5890204,Y24H5890204P03,15,940,15,947,7,2.80408,Education,816.358038113,Weekday,Private,1.0,City,761.3855355,13,13
Y24H5870417,Y24H5870417P02,15,905,15,955,50,11.40388,Recreational,384.754641455,Weekday,Public,3.0,City,292.903492,14,14
Y24H5850321,Y24H5850321P01,16,969,16,975,6,0.99886,Recreational,1286.166670569,Weekend,Private,0.0,City,1495.236225,10,10
Y24H5810431,Y24H5810431P03,13,818,13,828,10,0.79159,Recreational,350.064196185,Weekday,Active,1.0,City,301.3236784,10,10
Y24H5890524,Y24H5890524P02,16,960,16,970,10,4.92637,Recreational,400.800484032,Weekday,Private,1.0,City,323.9528341,11,11
Y24H6080317,Y24H6080317P02,8,485,8,493,8,0.47813,Recreational,133.845663988,Weekday,Active,1.0,City,249.93575,17,17
Y24H6130327,Y24H6130327P01,10,615,10,630,15,1.44164,Recreational,2103.318862363,Weekend,Active,1.0,City,1430.335019,12,12
Y24H5880224,Y24H5880224P01,18,1093,18,1126,33,31.33395,Recreational,334.58696494,Weekday,Private,1.0,Shire,485.3315195,10,10
Y24H6010534,Y24H6010534P02,10,642,11,661,19,9.98723,Recreational,497.331345622,Weekend,Private,2.0,City,650.394199,12,12
Y24H5970341,Y24H5970341P01,10,617,10,649,32,9.42332,Recreational,437.759562549,Weekend,Active,2.0,City,618.8851256,3,3
Y24H6020312,Y24H6020312P02,8,480,8,490,10,2.90702,Recreational,677.822159732,Weekday,Private,2.0,City,509.1984066,13,13
Y24H6130238,Y24H6130238P04,19,1190,20,1205,15,4.98513,Recreational,410.297756045,Weekday,Private,2.0,City,321.9448799,11,11
Y24H6090327,Y24H6090327P04,10,630,10,645,15,4.07177,Recreational,406.909464733,Weekend,Private,1.0,City,387.7941255,18,18
Y24H5910405,Y24H5910405P02,6,374,6,398,24,14.31652,Recreational,487.878331755,Weekday,Private,2.0,City,459.0646045,12,12
Y24H6130238,Y24H6130238P03,19,1190,20,1205,15,4.98513,Recreational,344.246891487,Weekday,Private,2.0,City,321.9448799,11,11
Y24H6096105,Y24H6096105P03,14,868,14,879,11,13.02021,Recreational,468.682320778,Weekday,Private,4.0,Shire,399.3591299,17,17
Y24H5810126,Y24H5810126P04,15,915,15,925,10,0.71135,Education,779.341637787,Weekday,Active,2.0,City,761.6717709,14,14
Y24H6110301,Y24H6110301P01,15,910,15,915,5,1.8725,Recreational,564.385489871,Weekday,Private,3.0,City,608.1703368,14,14
Y24H6190226,Y24H6190226P01,22,1350,22,1370,20,4.19317,Recreational,898.889949853,Weekday,Private,3.0,City,1311.189474,8,8
Y24H5750333,Y24H5750333P04,17,1040,17,1050,10,2.1513,Work,1684.705360423,Weekday,Active,3.0,City,1271.140947,19,19
Y24H6076242,Y24H6076242P02,11,719,12,724,5,2.39905,Recreational,188.166401676,Weekend,Private,2.0,City,210.5450477,11,11
Y24H6210428,Y24H6210428P02,17,1022,17,1027,5,1.33569,Recreational,1084.93797813,Weekend,Private,5.0,City,620.9656185,17,17
Y24H5990315,Y24H5990315P01,14,870,14,889,19,7.64537,Recreational,549.995410724,Weekday,Private,5.0,City,679.1810122,18,18
Y24H5750413,Y24H5750413P04,17,1071,18,1098,27,27.0999,Recreational,326.311220478,Weekend,Private,2.0,City,341.1385019,13,13
Y24H6230432,Y24H6230432P04,18,1109,18,1129,20,9.98543,Recreational,508.824310106,Weekday,Private,1.0,City,638.7554989,11,11
Y24H6056228,Y24H6056228P03,13,830,14,845,15,Missing,Recreational,310.744587713,Weekend,Private,3.0,Shire,264.5654975,14,14
Y24H6080431,Y24H6080431P03,15,930,15,940,10,2.27372,Recreational,596.908405585,Weekday,Private,2.0,City,659.3295302,16,16
Y24H5810123,Y24H5810123P01,8,520,8,522,2,0.76496,Recreational,587.870485798,Weekday,Private,3.0,City,729.2790233,13,13
Y24H6160214,Y24H6160214P04,15,947,16,965,18,11.20322,Recreational,969.125694291,Weekend,Private,1.0,City,870.3492851,18,18
Y24H6010134,Y24H6010134P05,10,620,10,628,8,2.91881,Work,1298.134455353,Weekend,Private,5.0,Shire,836.7909718,19,19
Y24H5940501,Y24H5940501P02,19,1156,19,1158,2,0.62633,Work,373.002178134,Weekday,Private,2.0,Shire,387.9045919,14,14
Y24H5750239,Y24H5750239P05,17,1050,18,1080,30,13.8802,Work,1674.509820385,Weekday,Private,4.0,City,1754.839103,16,16
Y24H5780108,Y24H5780108P03,15,920,15,925,5,0.84437,Education,1043.122245964,Weekday,Private,2.0,City,1122.437843,8,8
Y24H6036213,Y24H6036213P02,15,935,15,944,9,4.47596,Recreational,115.77712186,Weekend,Private,2.0,City,123.3935374,7,7
Y24H5900232,Y24H5900232P01,12,753,12,758,5,2.21207,Work,535.959048128,Weekday,Private,2.0,City,446.1697552,12,12
Y24H6180214,Y24H6180214P01,17,1050,17,1065,15,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6056104,Y24H6056104P01,11,694,11,708,14,7.48017,Recreational,80.768403171,Weekday,Private,2.0,City,76.74407114,8,8
Y24H6056122,Y24H6056122P01,9,554,9,578,24,29.26365,Recreational,151.23999329,Weekday,Private,2.0,City,141.9318695,11,11
Y24H5740317,Y24H5740317P01,17,1075,17,1077,2,0.72871,Recreational,628.018063666,Weekday,Private,2.0,City,1361.976409,14,14
Y24H6110315,Y24H6110315P03,9,580,10,629,49,6.05255,Recreational,583.814746932,Weekday,Active,3.0,City,446.8707911,17,17
Y24H5760424,Y24H5760424P01,8,515,8,520,5,1.25177,Recreational,1832.583569044,Weekday,Private,2.0,City,956.4334057,10,10
Y24H6090214,Y24H6090214P01,16,1010,17,1026,16,14.44099,Recreational,234.64598561,Weekend,Private,1.0,City,379.780896,3,3
Y24H5990304,Y24H5990304P02,18,1134,18,1138,4,3.13492,Recreational,480.784293239,Weekday,Private,3.0,City,373.6430661,17,17
Y24H5750333,Y24H5750333P04,7,465,8,528,63,8.37898,Education,1684.705360423,Weekday,Public,3.0,City,1271.140947,19,19
Y24H5950411,Y24H5950411P01,21,1312,22,1327,15,8.53878,Recreational,457.059493296,Weekday,Private,2.0,City,400.4730389,12,12
Y24H6020536,Y24H6020536P02,17,1035,17,1078,43,18.24242,Work,660.570360882,Weekday,Public,1.0,City,757.8337437,10,10
Y24H6056142,Y24H6056142P01,6,375,6,384,9,8.59707,Work,118.828710074,Weekend,Private,2.0,City,175.4542064,9,9
Y24H5910405,Y24H5910405P02,7,456,7,470,14,11.09695,Recreational,487.878331755,Weekday,Private,2.0,City,459.0646045,12,12
Y24H5940532,Y24H5940532P03,14,896,15,914,18,8.87081,Education,479.484166827,Weekday,Public,1.0,Shire,695.219086,12,12
Y24H6080403,Y24H6080403P01,19,1163,19,1177,14,5.46227,Recreational,841.018676981,Weekday,Private,2.0,City,1201.272007,13,13
Y24H6230436,Y24H6230436P03,11,710,12,721,11,0.72527,Recreational,870.88128585,Weekday,Active,2.0,City,605.8127597,15,15
Y24H5790106,Y24H5790106P02,11,685,11,692,7,3.63196,Recreational,769.697491165,Weekend,Private,2.0,City,655.0225481,15,15
Y24H5810203,Y24H5810203P01,11,666,11,674,8,3.75088,Recreational,549.934933332,Weekday,Private,2.0,City,622.2334888,10,10
Y24H6030102,Y24H6030102P02,7,465,7,470,5,1.05828,Work,401.315329702,Weekday,Private,3.0,Shire,370.5272681,6,6
Y24H6190304,Y24H6190304P03,15,915,15,918,3,0.26147,Work,238.336390279,Weekday,Active,2.0,City,524.2743124,14,14
Y24H5740135,Y24H5740135P02,10,636,10,642,6,3.92445,Recreational,1264.225562462,Weekend,Private,2.0,City,1189.321781,17,17
Y24H5870504,Y24H5870504P04,15,935,15,949,14,5.25664,Recreational,391.467182166,Weekday,Private,1.0,City,386.2410713,8,8
Y24H6130211,Y24H6130211P01,8,527,8,537,10,2.02757,Recreational,961.365027534,Weekday,Private,3.0,City,488.6016299,17,17
Y24H6000326,Y24H6000326P01,15,914,15,932,18,0.88293,Recreational,696.168279154,Weekday,Active,0.0,City,688.2573708,9,9
Y24H5990213,Y24H5990213P02,8,536,8,538,2,1.33174,Recreational,506.121279334,Weekend,Private,3.0,Shire,600.2963331,12,12
Y24H6116239,Y24H6116239P01,15,909,15,912,3,1.62771,Work,266.467171093,Weekday,Private,2.0,Shire,231.8710797,6,6
Y24H6050324,Y24H6050324P01,20,1220,20,1235,15,7.7534,Recreational,537.693630054,Weekday,Private,1.0,City,488.9406671,12,12
Y24H5760341,Y24H5760341P01,20,1238,20,1247,9,0.95897,Recreational,383.356914929,Weekend,Private,3.0,City,433.885718,14,14
Y24H6250105,Y24H6250105P03,15,940,16,990,50,12.5527,Recreational,1889.359643141,Weekday,Public,4.0,City,1282.693646,16,16
Y24H6160108,Y24H6160108P04,15,935,15,950,15,8.32029,Education,824.006688484,Weekday,Private,2.0,Shire,793.1877403,18,18
Y24H5940121,Y24H5940121P03,18,1110,18,1112,2,0.65805,Recreational,2939.005574245,Weekend,Private,2.0,City,942.4992405,13,13
Y24H6030102,Y24H6030102P02,16,988,16,994,6,3.73097,Recreational,401.315329702,Weekday,Private,3.0,Shire,370.5272681,6,6
Y24H5990533,Y24H5990533P01,14,851,14,874,23,15.87738,Work,592.919025709,Weekday,Private,1.0,City,516.5983767,13,13
Y24H6000506,Y24H6000506P01,19,1182,19,1188,6,1.67599,Work,642.454606566,Weekend,Private,2.0,City,390.2365194,8,8
Y24H5750218,Y24H5750218P01,7,427,7,444,17,0.67895,Work,648.35110364,Weekday,Active,1.0,City,560.9110197,12,12
Y24H5790215,Y24H5790215P03,16,1005,16,1015,10,3.19452,Recreational,515.094399518,Weekday,Private,2.0,City,443.82901,17,17
Y24H5800534,Y24H5800534P01,11,683,11,694,11,7.32614,Work,1193.82973568,Weekend,Private,2.0,City,1636.04345,16,16
Y24H5810524,Y24H5810524P01,17,1069,17,1077,8,4.1002,Recreational,1054.461422882,Weekday,Private,3.0,Shire,467.873495,10,10
Y24H6090334,Y24H6090334P02,10,620,10,622,2,0.20846,Recreational,207.385680975,Weekend,Active,1.0,City,450.6561629,17,17
Y24H6040126,Y24H6040126P01,11,713,12,772,59,48.0491,Recreational,739.300716218,Weekday,Private,2.0,Shire,743.0844868,14,14
Y24H5820529,Y24H5820529P01,17,1045,17,1062,17,9.83497,Recreational,166.988571823,Weekday,Private,2.0,City,234.5321614,17,17
Y24H5870338,Y24H5870338P02,11,700,11,705,5,2.30839,Recreational,1145.536813741,Weekday,Private,2.0,City,1159.637645,13,13
Y24H6090204,Y24H6090204P02,19,1173,19,1178,5,2.05392,Recreational,285.22814112,Weekday,Private,2.0,City,377.1162455,13,13
Y24H5870415,Y24H5870415P01,10,634,10,655,21,8.20929,Recreational,1249.454361485,Weekday,Private,0.0,City,353.4169019,4,4
Y24H5950516,Y24H5950516P01,12,739,13,786,47,35.53055,Recreational,206.381680877,Weekday,Private,1.0,City,358.0575734,12,12
Y24H6120433,Y24H6120433P01,10,649,10,659,10,5.37548,Work,1407.405278862,Weekday,Private,2.0,City,2032.378404,12,12
Y24H6110142,Y24H6110142P01,15,933,15,938,5,0.30936,Recreational,907.41110415,Weekend,Active,2.0,Shire,650.5127785,12,12
Y24H5910410,Y24H5910410P03,8,531,8,536,5,1.27011,Education,402.778208554,Weekday,Active,1.0,City,304.5174502,12,12
Y24H6240240,Y24H6240240P02,8,510,9,540,30,21.00633,Work,596.815386907,Weekday,Private,2.0,City,699.929768,14,14
Y24H6110233,Y24H6110233P02,7,420,7,435,15,10.59881,Work,645.762544189,Weekday,Private,2.0,Shire,671.643778,15,15
Y24H5980229,Y24H5980229P01,18,1110,18,1125,15,4.57079,Recreational,477.073043884,Weekday,Private,0.0,City,892.5181773,14,14
Y24H5950213,Y24H5950213P03,9,540,9,550,10,2.00017,Recreational,557.707464278,Weekend,Private,2.0,City,447.9798808,12,12
Y24H6046210,Y24H6046210P01,12,743,12,749,6,2.21943,Work,123.105428957,Weekday,Private,2.0,City,123.0506406,13,13
Y24H6020538,Y24H6020538P03,8,515,8,525,10,4.53042,Education,989.596470249,Weekday,Private,1.0,City,547.5907496,7,7
Y24H5780406,Y24H5780406P01,9,540,9,541,1,0.12514,Recreational,249.841466464,Weekend,Active,1.0,City,252.0612366,9,9
Y24H6030105,Y24H6030105P03,18,1100,18,1121,21,5.23067,Recreational,1010.16360707,Weekday,Private,4.0,Shire,606.5674596,17,17
Y24H5880206,Y24H5880206P02,11,709,11,712,3,0.72118,Work,454.94524112,Weekend,Private,3.0,Shire,324.3668381,6,6
Y24H6180407,Y24H6180407P01,12,750,12,755,5,0.34519,Recreational,919.6573256,Weekend,Active,2.0,City,660.0359641,5,5
Y24H6030405,Y24H6030405P03,16,989,16,993,4,2.19651,Recreational,799.146480322,Weekday,Private,2.0,City,701.2984856,17,17
Y24H5840532,Y24H5840532P01,23,1380,23,1410,30,20.94034,Work,650.008958463,Weekday,Private,1.0,Shire,872.6250272,13,13
Y24H6140215,Y24H6140215P04,15,910,15,920,10,3.79061,Recreational,617.298018243,Weekday,Private,3.0,City,451.4286488,12,12
Y24H5910340,Y24H5910340P01,8,489,8,514,25,5.96325,Work,303.154199027,Weekday,Public,2.0,City,403.6446206,13,13
Y24H6190107,Y24H6190107P01,11,685,11,690,5,0.90885,Recreational,442.859821637,Weekend,Private,2.0,Shire,479.4685368,10,10
Y24H5760414,Y24H5760414P01,17,1025,17,1060,35,8.83905,Recreational,274.609473315,Weekend,Private,1.0,City,396.6373667,8,8
Y24H6126224,Y24H6126224P01,7,420,8,500,80,Missing,Work,122.811473316,Weekday,Private,2.0,Shire,168.1166679,12,12
Y24H6136226,Y24H6136226P02,9,544,9,553,9,5.66066,Recreational,112.903528092,Weekday,Private,2.0,City,112.8532801,14,14
Y24H6030111,Y24H6030111P03,16,990,16,997,7,2.54993,Recreational,523.299238885,Weekday,Private,3.0,Shire,545.8175551,6,6
Y24H5870504,Y24H5870504P04,6,381,6,398,17,10.18371,Work,391.467182166,Weekday,Private,1.0,City,386.2410713,8,8
Y24H6150539,Y24H6150539P02,10,630,10,640,10,2.91137,Recreational,372.909187344,Weekday,Private,1.0,City,441.4183672,11,11
Y24H5990318,Y24H5990318P01,11,669,11,679,10,0.70276,Work,573.133982097,Weekday,Active,2.0,City,486.5074288,13,13
Y24H5990315,Y24H5990315P04,15,935,15,951,16,16.81771,Work,343.726247973,Weekday,Private,5.0,City,679.1810122,18,18
Y24H5810209,Y24H5810209P02,13,799,13,802,3,1.74269,Recreational,1252.179296458,Weekday,Private,3.0,City,705.0588011,13,13
Y24H6046235,Y24H6046235P01,19,1159,19,1168,9,5.9278,Recreational,138.491050883,Weekend,Private,2.0,City,131.5906548,3,3
Y24H6080139,Y24H6080139P01,11,700,12,720,20,12.89323,Work,287.402194063,Weekday,Private,2.0,Shire,507.7553749,7,7
Y24H6130108,Y24H6130108P02,17,1051,17,1056,5,1.5038,Recreational,1730.660151605,Weekday,Private,0.0,City,1214.922476,1,1
Y24H5820138,Y24H5820138P03,15,921,16,998,77,45.40231,Recreational,520.872904654,Weekday,Public,2.0,City,576.8774846,9,9
Y24H5920409,Y24H5920409P02,8,503,8,515,12,5.17878,Work,982.063912849,Weekday,Private,3.0,City,802.6037075,1,1
Y24H5920214,Y24H5920214P02,18,1105,18,1107,2,0.54832,Recreational,957.638529965,Weekend,Private,2.0,City,908.4766847,12,12
Y24H5970228,Y24H5970228P02,10,615,10,645,30,28.99064,Work,870.680075188,Weekend,Private,1.0,City,802.341891,12,12
Y24H6110310,Y24H6110310P02,19,1191,19,1196,5,2.79138,Recreational,513.874574435,Weekday,Private,2.0,City,511.5781165,4,4
Y24H6160422,Y24H6160422P01,13,832,13,835,3,0.6163,Recreational,358.912998375,Weekday,Private,1.0,City,418.8427406,9,9
Y24H6200341,Y24H6200341P02,10,626,10,639,13,4.12932,Recreational,528.664067209,Weekend,Private,1.0,City,397.1467985,16,16
Y24H6240431,Y24H6240431P01,12,765,12,775,10,13.69171,Work,282.484725211,Weekday,Private,2.0,City,374.8423797,15,15
Y24H5780327,Y24H5780327P02,12,778,13,787,9,3.88834,Recreational,687.223846564,Weekend,Private,5.0,City,618.3469504,12,12
Y24H5810136,Y24H5810136P01,16,978,16,983,5,1.53754,Recreational,503.829070213,Weekday,Private,1.0,City,565.7873904,4,4
Y24H5940531,Y24H5940531P01,10,658,11,667,9,11.7326,Recreational,254.227110076,Weekday,Private,1.0,Shire,519.8134417,11,11
Y24H6130212,Y24H6130212P02,21,1315,22,1322,7,2.94159,Recreational,858.412170791,Weekday,Hired,2.0,City,563.6229347,8,8
Y24H5800421,Y24H5800421P01,11,695,11,719,24,1.01475,Work,1385.92675985,Weekend,Active,2.0,City,1355.610415,17,17
Y24H6136242,Y24H6136242P01,9,555,12,750,195,257.46173,Work,115.671453238,Weekend,Private,2.0,City,120.7485709,13,13
Y24H5760327,Y24H5760327P01,11,660,11,665,5,0.15822,Recreational,830.210763544,Weekend,Active,1.0,City,641.9679758,12,12
Y24H5910404,Y24H5910404P01,17,1035,17,1039,4,0.83813,Recreational,213.271052141,Weekday,Private,1.0,City,209.9839175,8,8
Y24H5950518,Y24H5950518P01,10,634,11,664,30,10.7501,Work,413.176677668,Weekday,Private,3.0,City,615.4182512,14,14
Y24H6080314,Y24H6080314P01,11,675,11,680,5,3.53794,Work,474.716211411,Weekend,Private,3.0,City,591.9006904,18,18
Y24H6040526,Y24H6040526P01,11,670,11,680,10,3.64997,Work,213.831423188,Weekday,Private,1.0,Shire,431.4568358,7,7
Y24H5780330,Y24H5780330P02,8,533,9,540,7,2.11471,Recreational,382.061741146,Weekday,Private,3.0,City,508.4024193,13,13
Y24H5760540,Y24H5760540P03,19,1165,20,1200,35,27.93304,Work,684.831911517,Weekday,Private,2.0,City,521.1352244,12,12
Y24H5760238,Y24H5760238P01,15,940,16,980,40,7.08485,Work,359.631087498,Weekday,Private,1.0,City,270.6803681,8,8
Y24H5760203,Y24H5760203P01,17,1021,17,1028,7,5.18497,Recreational,221.349254397,Weekday,Private,2.0,City,242.0655302,16,16
Y24H5790215,Y24H5790215P04,17,1070,18,1080,10,4.47573,Recreational,2216.086617172,Weekday,Private,2.0,City,443.82901,17,17
Y24H6220114,Y24H6220114P01,11,692,12,779,87,53.12667,Work,1141.46284744,Weekend,Private,3.0,City,1313.826226,6,6
Y24H6250118,Y24H6250118P03,15,930,16,982,52,21.77021,Recreational,1011.319649183,Weekday,Public,1.0,City,911.2931251,11,11
Y24H5980342,Y24H5980342P03,19,1197,21,1262,65,16.78121,Recreational,1572.355205984,Weekend,Public,0.0,City,982.8537379,1,1
Y24H5850220,Y24H5850220P01,10,600,10,605,5,1.01564,Work,674.661345053,Weekend,Private,4.0,City,1163.815321,13,13
Y24H6110227,Y24H6110227P01,11,716,12,728,12,7.63382,Recreational,1884.035607762,Weekend,Private,4.0,Shire,1386.865706,13,13
Y24H6040321,Y24H6040321P02,11,684,11,691,7,5.31227,Recreational,1057.915861608,Weekend,Private,4.0,City,1089.637592,17,17
Y24H6030102,Y24H6030102P02,7,452,7,461,9,1.01033,Recreational,401.315329702,Weekday,Private,3.0,Shire,370.5272681,6,6
Y24H5830118,Y24H5830118P05,12,720,12,735,15,0.36126,Recreational,563.625372547,Weekday,Active,3.0,City,487.9968777,17,17
Y24H5930440,Y24H5930440P03,17,1064,17,1065,1,0.3452,Recreational,768.037945144,Weekday,Private,2.0,City,680.0747492,12,12
Y24H5990512,Y24H5990512P01,9,576,9,581,5,0.35141,Work,531.653085096,Weekday,Active,1.0,City,415.6443881,4,4
Y24H6150503,Y24H6150503P01,8,515,8,517,2,0.37608,Recreational,764.6937526,Weekday,Private,3.0,City,707.6614459,10,10
Y24H5830108,Y24H5830108P02,8,527,9,547,20,14.0104,Work,734.171571345,Weekday,Private,2.0,City,799.646335,13,13
Y24H6070418,Y24H6070418P01,14,888,15,915,27,5.78096,Recreational,692.529763959,Weekday,Public,2.0,City,429.06954,15,15
Y24H5920316,Y24H5920316P01,19,1185,20,1205,20,14.81738,Recreational,468.147658367,Weekday,Private,1.0,City,575.2638166,8,8
Y24H6156135,Y24H6156135P01,12,735,12,750,15,6.07633,Recreational,215.633393803,Weekend,Private,1.0,Shire,197.0702138,4,4
Y24H6146104,Y24H6146104P01,11,682,11,690,8,6.5314,Recreational,115.847685178,Weekday,Private,2.0,City,92.09288537,8,8
Y24H5820420,Y24H5820420P03,10,639,10,648,9,1.419,Recreational,619.133377068,Weekend,Private,1.0,City,593.0106234,14,14
Y24H5850317,Y24H5850317P01,9,585,10,602,17,1.61883,Work,3356.427753247,Weekday,Public,1.0,City,1398.014175,7,7
Y24H6040526,Y24H6040526P03,15,930,17,1025,95,48.0517,Education,431.851846335,Weekday,Public,1.0,Shire,431.4568358,7,7
Y24H6200307,Y24H6200307P01,11,675,11,690,15,1.13663,Work,725.10952347,Weekend,Active,1.0,City,746.8520173,14,14
Y24H5790240,Y24H5790240P04,21,1268,21,1275,7,2.37861,Work,688.930707533,Weekday,Private,1.0,City,591.5930532,16,16
Y24H6230529,Y24H6230529P02,15,920,16,996,76,67.55845,Work,351.090632024,Weekday,Private,2.0,Shire,247.5803229,17,17
Y24H5810401,Y24H5810401P01,13,787,13,806,19,0.92971,Recreational,486.606237712,Weekday,Active,1.0,City,510.1374307,12,12
Y24H5870528,Y24H5870528P04,20,1242,20,1254,12,4.60368,Recreational,876.460348362,Weekend,Private,1.0,City,588.6893032,15,15
Y24H5850228,Y24H5850228P02,8,510,9,540,30,36.28111,Recreational,959.326351262,Weekend,Private,2.0,City,678.436168,15,15
Y24H6020440,Y24H6020440P02,14,843,14,857,14,5.15925,Recreational,976.975544943,Weekday,Private,2.0,City,392.1984422,6,6
Y24H5850202,Y24H5850202P02,8,510,8,520,10,4.43414,Recreational,325.085871371,Weekday,Private,1.0,City,458.5407648,18,18
Y24H5870408,Y24H5870408P01,9,565,10,601,36,17.83389,Work,331.058248237,Weekday,Private,2.0,City,287.6498361,11,11
Y24H6020540,Y24H6020540P01,5,350,6,395,45,44.61713,Recreational,764.351278609,Weekday,Private,1.0,City,875.5682147,12,12
Y24H5900240,Y24H5900240P02,7,420,7,430,10,2.89985,Recreational,323.88553384,Weekday,Private,1.0,City,397.2690862,4,4
Y24H5870422,Y24H5870422P02,16,1018,17,1042,24,17.10798,Work,345.037195836,Weekday,Private,2.0,City,467.4309836,13,13
Y24H5870338,Y24H5870338P02,17,1065,17,1075,10,4.9595,Work,1145.536813741,Weekday,Private,2.0,City,1159.637645,13,13
Y24H6170318,Y24H6170318P01,15,920,15,930,10,0.80516,Recreational,332.839031977,Weekday,Active,1.0,City,324.8190088,8,8
Y24H6020332,Y24H6020332P01,15,936,15,959,23,2.48466,Recreational,717.86121268,Weekday,Private,4.0,City,950.2728015,13,13
Y24H5980222,Y24H5980222P01,13,780,13,790,10,3.24169,Recreational,735.587666465,Weekday,Private,1.0,City,698.3265801,6,6
